"date","time","booking_id","booking_status","customer_id","vehicle_type","pickup_location","drop_location","v_tat","c_tat","canceled_rides_by_customer","canceled_rides_by_driver","incomplete_rides","incomplete_rides_reason","booking_value","payment_method","ride_distance","driver_ratings","customer_rating"
"2024-07-18 12:19:00","12:19:00","CNR8347955381","Success","CID732747","Bike","Jayanagar","Kengeri",287,25,NULL,NULL,"No",NULL,312,"UPI",29,"4.1","4.4"
"2024-07-16 15:40:00","15:40:00","CNR3178581771","Success","CID406782","Prime SUV","Yeshwanthpur","KR Puram",154,75,NULL,NULL,"Yes","Customer Demand",780,"UPI",43,"3.3","4.4"
"2024-07-18 04:03:00","04:03:00","CNR7059118300","Success","CID846189","Prime Sedan","Ramamurthy Nagar","Cox Town",266,55,NULL,NULL,"No",NULL,458,"UPI",47,"3.2","3.8"
"2024-07-28 06:28:00","06:28:00","CNR1336073950","Success","CID663645","Prime Plus","Marathahalli","Richmond Town",287,115,NULL,NULL,"No",NULL,657,"UPI",41,"4.2","4.8"
"2024-07-18 06:24:00","06:24:00","CNR9890176683","Success","CID550893","eBike","Kadugodi","Whitefield",203,90,NULL,NULL,"No",NULL,747,"UPI",16,"3.8","4.8"
"2024-07-11 22:34:00","22:34:00","CNR9246105731","Success","CID411471","Prime Sedan","Magadi Road","Langford Town",210,90,NULL,NULL,"No",NULL,114,"UPI",36,"4.1","4.7"
"2024-07-18 15:08:00","15:08:00","CNR1263936541","Success","CID206428","Auto","Yeshwanthpur","Rajajinagar",189,75,NULL,NULL,"No",NULL,137,"UPI",1,"4.7","3.7"
"2024-07-07 04:08:00","04:08:00","CNR7237276647","Success","CID123698","Mini","KR Puram","Varthur",35,140,NULL,NULL,"No",NULL,402,"UPI",45,"4.5","5.0"
"2024-07-14 14:20:00","14:20:00","CNR8595494218","Success","CID688235","Auto","Hosur Road","Rajajinagar",154,100,NULL,NULL,"No",NULL,290,"UPI",17,"3.3","4.1"
"2024-07-05 07:28:00","07:28:00","CNR6147414992","Success","CID234124","Prime Plus","Sahakar Nagar","Electronic City",217,55,NULL,NULL,"No",NULL,478,"UPI",4,"4.3","4.0"
"2024-07-07 17:26:00","17:26:00","CNR4672172755","Success","CID129124","Prime Sedan","Banashankari","Whitefield",217,135,NULL,NULL,"No",NULL,493,"UPI",5,"4.3","4.2"
"2024-07-04 21:47:00","21:47:00","CNR8535011317","Success","CID520411","Bike","Nagarbhavi","Bannerghatta Road",210,90,NULL,NULL,"Yes","Customer Demand",155,"UPI",27,"4.5","3.2"
"2024-07-17 17:43:00","17:43:00","CNR3096920957","Success","CID738485","Auto","Devanahalli","Indiranagar",280,25,NULL,NULL,"No",NULL,2851,"UPI",2,"3.8","3.4"
"2024-07-24 11:37:00","11:37:00","CNR5106611023","Success","CID459050","Prime Sedan","MG Road","Hosur Road",147,95,NULL,NULL,"Yes","Other Issue",426,"UPI",15,"3.9","3.9"
"2024-07-21 12:00:00","12:00:00","CNR7249326192","Success","CID719773","Bike","Majestic","Rajarajeshwari Nagar",105,110,NULL,NULL,"No",NULL,165,"UPI",37,"3.7","4.5"
"2024-07-15 06:16:00","06:16:00","CNR7807535423","Success","CID912142","Prime Plus","Basavanagudi","RT Nagar",70,75,NULL,NULL,"No",NULL,336,"UPI",13,"3.9","3.4"
"2024-07-28 09:41:00","09:41:00","CNR8143996976","Success","CID263485","Prime Plus","Hulimavu","Richmond Town",70,125,NULL,NULL,"No",NULL,184,"UPI",19,"3.9","4.2"
"2024-07-22 07:49:00","07:49:00","CNR8265796055","Success","CID667686","eBike","Chickpet","Whitefield",245,60,NULL,NULL,"No",NULL,250,"UPI",3,"5.0","4.8"
"2024-07-12 17:46:00","17:46:00","CNR9415043355","Success","CID955162","Prime Sedan","Padmanabhanagar","Bellandur",63,140,NULL,NULL,"No",NULL,474,"UPI",10,"4.2","4.5"
"2024-07-26 14:13:00","14:13:00","CNR7333194442","Success","CID563302","Mini","Indiranagar","JP Nagar",217,50,NULL,NULL,"Yes","Other Issue",360,"UPI",39,"5.0","4.3"
"2024-07-05 13:55:00","13:55:00","CNR5730003067","Success","CID180372","Bike","Sahakar Nagar","Shantinagar",294,55,NULL,NULL,"No",NULL,157,"UPI",27,"3.6","3.4"
"2024-07-09 17:21:00","17:21:00","CNR8202988828","Success","CID880766","Prime Plus","Indiranagar","Kadugodi",140,55,NULL,NULL,"No",NULL,379,"UPI",36,"4.5","3.6"
"2024-07-01 20:14:00","20:14:00","CNR8825504314","Success","CID947173","Bike","Hebbal","Malleshwaram",112,140,NULL,NULL,"No",NULL,180,"UPI",21,"4.6","4.8"
"2024-07-16 18:34:00","18:34:00","CNR3690929103","Success","CID545970","Prime SUV","Bellandur","Mysore Road",91,105,NULL,NULL,"No",NULL,100,"UPI",43,"3.3","3.7"
"2024-07-04 05:17:00","05:17:00","CNR1930983760","Success","CID489167","Prime Sedan","KR Puram","Devanahalli",301,110,NULL,NULL,"No",NULL,130,"UPI",9,"4.9","3.3"
"2024-07-08 08:50:00","08:50:00","CNR6687046527","Success","CID484756","Auto","Nagarbhavi","Magadi Road",147,50,NULL,NULL,"No",NULL,961,"UPI",2,"4.3","3.8"
"2024-07-26 09:06:00","09:06:00","CNR3696598594","Success","CID422381","Auto","Majestic","Kadugodi",91,85,NULL,NULL,"No",NULL,342,"UPI",1,"4.3","3.9"
"2024-07-24 21:00:00","21:00:00","CNR3050266121","Success","CID254802","Prime Sedan","Marathahalli","Kengeri",105,25,NULL,NULL,"No",NULL,489,"UPI",12,"4.7","4.2"
"2024-07-24 11:37:00","11:37:00","CNR2972442433","Success","CID970989","Prime Sedan","Rajajinagar","Basavanagudi",224,65,NULL,NULL,"No",NULL,469,"UPI",28,"4.3","3.5"
"2024-07-03 06:23:00","06:23:00","CNR7109314308","Success","CID452595","eBike","Rajarajeshwari Nagar","Chickpet",161,95,NULL,NULL,"No",NULL,233,"UPI",40,"3.7","4.1"
"2024-07-13 20:30:00","20:30:00","CNR7314215778","Success","CID460519","Auto","Malleshwaram","Electronic City",175,55,NULL,NULL,"No",NULL,207,"UPI",4,"4.8","5.0"
"2024-07-30 13:41:00","13:41:00","CNR5920793060","Success","CID374655","Prime Plus","Hennur","KR Puram",175,50,NULL,NULL,"No",NULL,624,"UPI",38,"3.4","4.7"
"2024-07-02 19:37:00","19:37:00","CNR5902195430","Success","CID485857","Prime Sedan","Shantinagar","Hosur Road",56,135,NULL,NULL,"No",NULL,295,"UPI",28,"3.3","3.8"
"2024-07-27 19:59:00","19:59:00","CNR5515574345","Success","CID646862","Prime SUV","Cox Town","HSR Layout",70,40,NULL,NULL,"No",NULL,918,"UPI",9,"4.4","3.5"
"2024-07-25 14:15:00","14:15:00","CNR5193789377","Success","CID554587","Auto","Majestic","Majestic",35,60,NULL,NULL,"No",NULL,134,"UPI",16,"4.9","4.4"
"2024-07-05 04:32:00","04:32:00","CNR6987923530","Success","CID701686","Prime Plus","Chickpet","Bellandur",56,125,NULL,NULL,"No",NULL,345,"UPI",21,"3.6","3.6"
"2024-07-07 12:18:00","12:18:00","CNR1447068216","Success","CID670988","Prime Plus","Chamarajpet","Hennur",231,140,NULL,NULL,"No",NULL,924,"UPI",30,"4.8","3.6"
"2024-07-08 22:46:00","22:46:00","CNR7087492547","Success","CID951895","Bike","RT Nagar","JP Nagar",308,85,NULL,NULL,"No",NULL,186,"UPI",38,"4.1","3.8"
"2024-07-12 18:01:00","18:01:00","CNR3417502965","Success","CID424602","eBike","Sarjapur Road","Bannerghatta Road",147,35,NULL,NULL,"No",NULL,432,"UPI",5,"4.9","4.3"
"2024-07-02 14:04:00","14:04:00","CNR6354004178","Success","CID112187","Prime SUV","Shantinagar","Kammanahalli",56,105,NULL,NULL,"No",NULL,242,"UPI",44,"4.4","4.8"
"2024-07-21 02:10:00","02:10:00","CNR3151562230","Success","CID864144","Prime Plus","Koramangala","Yelahanka",182,145,NULL,NULL,"Yes","Vehicle Breakdown",105,"UPI",16,"4.9","3.4"
"2024-07-10 09:55:00","09:55:00","CNR7419458512","Success","CID542417","Prime SUV","Shantinagar","Marathahalli",252,70,NULL,NULL,"No",NULL,571,"UPI",28,"3.9","3.0"
"2024-07-23 00:45:00","00:45:00","CNR6398804130","Success","CID506447","Prime SUV","Hebbal","Frazer Town",245,70,NULL,NULL,"No",NULL,290,"UPI",39,"3.8","3.3"
"2024-07-06 06:51:00","06:51:00","CNR7375877575","Success","CID348054","Prime Plus","JP Nagar","Mysore Road",112,110,NULL,NULL,"No",NULL,2926,"UPI",43,"4.5","4.1"
"2024-07-13 02:03:00","02:03:00","CNR8692201198","Success","CID842293","Prime SUV","BTM Layout","Richmond Town",42,40,NULL,NULL,"No",NULL,214,"UPI",17,"4.1","3.5"
"2024-07-19 01:05:00","01:05:00","CNR3016403523","Success","CID800910","Mini","Bellandur","Peenya",161,100,NULL,NULL,"No",NULL,434,"UPI",35,"3.4","4.9"
"2024-07-20 03:01:00","03:01:00","CNR1593407677","Success","CID142070","Mini","Banashankari","Bellandur",210,145,NULL,NULL,"No",NULL,318,"UPI",49,"4.7","3.3"
"2024-07-21 16:55:00","16:55:00","CNR6664390913","Success","CID894563","Mini","Chickpet","Chickpet",77,145,NULL,NULL,"No",NULL,391,"UPI",37,"3.5","4.9"
"2024-07-04 11:42:00","11:42:00","CNR7814983210","Success","CID553003","Prime Sedan","Peenya","Ulsoor",91,70,NULL,NULL,"No",NULL,930,"UPI",43,"3.8","4.1"
"2024-07-03 06:39:00","06:39:00","CNR5878457606","Success","CID992357","Auto","Bannerghatta Road","MG Road",231,35,NULL,NULL,"No",NULL,1164,"UPI",18,"4.8","3.7"
"2024-07-24 17:32:00","17:32:00","CNR8786686268","Success","CID670567","Auto","Basavanagudi","Kadugodi",98,85,NULL,NULL,"No",NULL,745,"UPI",12,"4.3","4.4"
"2024-07-10 12:09:00","12:09:00","CNR7641018528","Success","CID317332","Bike","JP Nagar","RT Nagar",217,55,NULL,NULL,"No",NULL,381,"UPI",29,"4.9","3.5"
"2024-07-15 05:57:00","05:57:00","CNR8287954331","Success","CID598194","eBike","Varthur","Yeshwanthpur",252,75,NULL,NULL,"No",NULL,108,"UPI",43,"4.1","3.9"
"2024-07-02 10:00:00","10:00:00","CNR3291976622","Success","CID399949","Mini","Whitefield","Jayanagar",112,115,NULL,NULL,"No",NULL,254,"UPI",44,"3.1","4.5"
"2024-07-20 01:50:00","01:50:00","CNR9013284015","Success","CID296147","Prime Sedan","Tumkur Road","Kengeri",203,65,NULL,NULL,"No",NULL,498,"UPI",3,"4.6","4.4"
"2024-07-15 08:55:00","08:55:00","CNR9514979628","Success","CID620964","Bike","Varthur","Ramamurthy Nagar",91,40,NULL,NULL,"No",NULL,261,"UPI",30,"4.8","4.9"
"2024-07-26 00:47:00","00:47:00","CNR3718911387","Success","CID683457","Auto","Hebbal","Hebbal",35,135,NULL,NULL,"No",NULL,436,"UPI",17,"3.5","3.6"
"2024-07-02 02:16:00","02:16:00","CNR1931024373","Success","CID137186","Mini","Peenya","Rajarajeshwari Nagar",252,55,NULL,NULL,"Yes","Vehicle Breakdown",303,"UPI",34,"5.0","4.8"
"2024-07-15 13:43:00","13:43:00","CNR3086279264","Success","CID209368","Prime SUV","Koramangala","Malleshwaram",112,130,NULL,NULL,"No",NULL,158,"UPI",24,"3.9","4.9"
"2024-07-15 08:05:00","08:05:00","CNR5785794868","Success","CID982838","Prime Sedan","Majestic","Nagarbhavi",294,65,NULL,NULL,"No",NULL,196,"UPI",44,"4.7","3.3"
"2024-07-07 14:17:00","14:17:00","CNR3092594393","Success","CID747844","Bike","Electronic City","Kadugodi",301,50,NULL,NULL,"No",NULL,532,"UPI",1,"4.5","3.0"
"2024-07-11 22:45:00","22:45:00","CNR8736294385","Success","CID454270","eBike","MG Road","Marathahalli",203,115,NULL,NULL,"No",NULL,499,"UPI",5,"3.6","3.4"
"2024-07-19 09:32:00","09:32:00","CNR3416620657","Success","CID686038","Prime Sedan","RT Nagar","Banashankari",238,40,NULL,NULL,"No",NULL,1946,"UPI",44,"4.1","3.9"
"2024-07-18 22:21:00","22:21:00","CNR7110634082","Success","CID658725","Bike","Basavanagudi","Rajarajeshwari Nagar",168,50,NULL,NULL,"No",NULL,218,"UPI",21,"4.1","3.2"
"2024-07-09 08:41:00","08:41:00","CNR2246347681","Success","CID750030","Bike","Rajarajeshwari Nagar","Langford Town",196,25,NULL,NULL,"No",NULL,940,"UPI",34,"3.6","4.5"
"2024-07-18 10:36:00","10:36:00","CNR8719325633","Success","CID208400","Auto","Sahakar Nagar","Mysore Road",238,45,NULL,NULL,"No",NULL,843,"UPI",9,"4.6","3.9"
"2024-07-05 13:09:00","13:09:00","CNR5480403089","Success","CID380453","Prime Plus","Yeshwanthpur","Richmond Town",217,80,NULL,NULL,"No",NULL,363,"UPI",26,"4.3","5.0"
"2024-07-26 15:08:00","15:08:00","CNR5284344363","Success","CID862337","Prime Plus","Frazer Town","Electronic City",147,135,NULL,NULL,"No",NULL,428,"UPI",34,"4.1","3.9"
"2024-07-24 13:28:00","13:28:00","CNR1362571268","Success","CID227559","Bike","Rajajinagar","Tumkur Road",140,90,NULL,NULL,"No",NULL,657,"UPI",26,"4.8","3.8"
"2024-07-22 13:02:00","13:02:00","CNR2485766659","Success","CID509717","eBike","Sarjapur Road","Bellandur",245,30,NULL,NULL,"No",NULL,115,"UPI",22,"4.0","5.0"
"2024-07-21 05:59:00","05:59:00","CNR5382510753","Success","CID604279","Prime SUV","Chickpet","Bannerghatta Road",266,130,NULL,NULL,"No",NULL,869,"UPI",14,"4.2","3.4"
"2024-07-07 10:25:00","10:25:00","CNR3762140934","Success","CID110216","Mini","Chickpet","Chamarajpet",84,90,NULL,NULL,"No",NULL,238,"UPI",8,"4.7","4.0"
"2024-07-17 11:12:00","11:12:00","CNR5757332160","Success","CID845362","Prime Sedan","Shivajinagar","MG Road",196,80,NULL,NULL,"No",NULL,269,"UPI",21,"4.3","3.4"
"2024-07-10 00:36:00","00:36:00","CNR4001295021","Success","CID292207","Auto","Tumkur Road","Whitefield",287,110,NULL,NULL,"No",NULL,301,"UPI",15,"3.1","3.2"
"2024-07-15 14:18:00","14:18:00","CNR2055030564","Success","CID128491","Prime Plus","Cox Town","Kadugodi",119,135,NULL,NULL,"No",NULL,555,"UPI",34,"4.0","4.5"
"2024-07-25 02:38:00","02:38:00","CNR2169559650","Success","CID534933","Auto","Jayanagar","Cox Town",210,100,NULL,NULL,"Yes","Customer Demand",760,"UPI",18,"4.9","4.5"
"2024-07-06 16:11:00","16:11:00","CNR4287925213","Success","CID744782","Auto","Basavanagudi","Sarjapur Road",287,80,NULL,NULL,"No",NULL,839,"UPI",18,"4.3","3.9"
"2024-07-05 15:13:00","15:13:00","CNR6806487234","Success","CID673121","Prime SUV","Ulsoor","Chamarajpet",112,55,NULL,NULL,"No",NULL,430,"UPI",29,"4.3","4.9"
"2024-07-05 01:02:00","01:02:00","CNR1137203739","Success","CID441285","eBike","BTM Layout","Kammanahalli",42,25,NULL,NULL,"No",NULL,426,"UPI",8,"3.7","4.7"
"2024-07-05 17:32:00","17:32:00","CNR6996941124","Success","CID814961","Prime Plus","Sahakar Nagar","Bannerghatta Road",105,50,NULL,NULL,"No",NULL,383,"UPI",10,"4.0","3.9"
"2024-07-27 07:06:00","07:06:00","CNR6292190320","Success","CID946836","Auto","MG Road","Hebbal",308,80,NULL,NULL,"No",NULL,284,"UPI",9,"3.5","3.5"
"2024-07-27 08:40:00","08:40:00","CNR9574365096","Success","CID989054","Prime Sedan","Banashankari","Kadugodi",35,25,NULL,NULL,"No",NULL,2333,"UPI",23,"3.0","3.9"
"2024-07-30 09:10:00","09:10:00","CNR9840599048","Success","CID767562","Mini","Yeshwanthpur","RT Nagar",210,50,NULL,NULL,"No",NULL,464,"UPI",12,"4.4","3.9"
"2024-07-28 10:56:00","10:56:00","CNR9053616195","Success","CID997945","Auto","Mysore Road","Koramangala",231,105,NULL,NULL,"No",NULL,130,"UPI",11,"4.3","4.3"
"2024-07-15 05:42:00","05:42:00","CNR4411647638","Success","CID611553","Prime Plus","Sarjapur Road","Cox Town",287,55,NULL,NULL,"Yes","Customer Demand",974,"UPI",9,"3.1","4.3"
"2024-07-26 17:47:00","17:47:00","CNR5582073597","Success","CID600934","Prime Plus","Electronic City","JP Nagar",70,70,NULL,NULL,"No",NULL,606,"UPI",16,"4.5","4.6"
"2024-07-16 18:21:00","18:21:00","CNR9714132894","Success","CID329193","Prime Plus","Shivajinagar","RT Nagar",252,110,NULL,NULL,"No",NULL,474,"UPI",46,"4.7","4.3"
"2024-07-15 09:31:00","09:31:00","CNR7418923013","Success","CID960240","Prime Plus","Yeshwanthpur","Mysore Road",63,120,NULL,NULL,"No",NULL,649,"UPI",19,"3.0","4.3"
"2024-07-15 03:17:00","03:17:00","CNR3817464810","Success","CID927840","Auto","Ulsoor","Sarjapur Road",77,45,NULL,NULL,"No",NULL,536,"UPI",2,"5.0","4.9"
"2024-07-13 10:30:00","10:30:00","CNR2310105680","Success","CID487899","Mini","MG Road","Vijayanagar",42,130,NULL,NULL,"No",NULL,458,"UPI",19,"3.1","3.4"
"2024-07-25 03:08:00","03:08:00","CNR9788555964","Success","CID617562","Bike","Indiranagar","Hennur",252,105,NULL,NULL,"No",NULL,198,"UPI",23,"3.6","3.1"
"2024-07-26 18:33:00","18:33:00","CNR1482862322","Success","CID994354","Prime SUV","Devanahalli","KR Puram",35,80,NULL,NULL,"No",NULL,279,"UPI",6,"4.8","4.0"
"2024-07-08 08:56:00","08:56:00","CNR5513264155","Success","CID601467","Prime Sedan","Electronic City","Kengeri",70,80,NULL,NULL,"Yes","Vehicle Breakdown",350,"UPI",27,"5.0","4.6"
"2024-07-07 22:15:00","22:15:00","CNR8604114763","Success","CID826289","eBike","Indiranagar","Cox Town",203,125,NULL,NULL,"No",NULL,984,"UPI",36,"4.5","4.2"
"2024-07-02 06:55:00","06:55:00","CNR1648618375","Success","CID215906","Auto","Devanahalli","Nagarbhavi",105,40,NULL,NULL,"No",NULL,918,"UPI",18,"4.9","3.3"
"2024-07-06 14:18:00","14:18:00","CNR3735646691","Success","CID892984","eBike","Majestic","Ulsoor",91,140,NULL,NULL,"No",NULL,1393,"UPI",31,"3.4","4.5"
"2024-07-28 06:05:00","06:05:00","CNR3701237012","Success","CID819006","Prime Sedan","Padmanabhanagar","Majestic",119,130,NULL,NULL,"No",NULL,446,"UPI",25,"4.0","3.5"
"2024-07-23 04:25:00","04:25:00","CNR9765471738","Success","CID579696","Prime Sedan","Shantinagar","Sarjapur Road",63,90,NULL,NULL,"No",NULL,218,"UPI",30,"4.8","4.5"
"2024-07-02 23:30:00","23:30:00","CNR7650472214","Success","CID821265","Auto","BTM Layout","Cox Town",168,40,NULL,NULL,"No",NULL,395,"UPI",2,"4.6","3.6"
"2024-07-18 13:30:00","13:30:00","CNR2095968467","Success","CID867238","Prime Plus","Devanahalli","Varthur",105,80,NULL,NULL,"No",NULL,111,"UPI",3,"4.0","4.3"
"2024-07-15 19:19:00","19:19:00","CNR8697339796","Success","CID709674","Prime Sedan","Basavanagudi","Hosur Road",231,105,NULL,NULL,"No",NULL,159,"UPI",39,"4.5","4.0"
"2024-07-01 08:42:00","08:42:00","CNR1298715434","Success","CID501412","Prime SUV","Tumkur Road","Marathahalli",140,40,NULL,NULL,"No",NULL,321,"UPI",27,"4.0","3.9"
"2024-07-18 03:19:00","03:19:00","CNR1340571019","Success","CID160873","eBike","Vijayanagar","Majestic",147,115,NULL,NULL,"No",NULL,463,"UPI",46,"3.7","3.2"
"2024-07-21 16:18:00","16:18:00","CNR8736272853","Success","CID947890","Auto","BTM Layout","JP Nagar",301,145,NULL,NULL,"No",NULL,635,"UPI",13,"3.9","3.8"
"2024-07-02 23:05:00","23:05:00","CNR8526227100","Success","CID337335","eBike","Kadugodi","Indiranagar",245,115,NULL,NULL,"No",NULL,401,"UPI",33,"4.1","3.5"
"2024-07-28 05:15:00","05:15:00","CNR8718237542","Success","CID387617","Prime Plus","Nagarbhavi","Hulimavu",84,35,NULL,NULL,"No",NULL,1676,"UPI",13,"4.2","4.8"
"2024-07-16 19:44:00","19:44:00","CNR3742047404","Success","CID789297","Bike","Yeshwanthpur","Whitefield",147,90,NULL,NULL,"No",NULL,266,"UPI",5,"3.6","3.6"
"2024-07-12 23:12:00","23:12:00","CNR7230620698","Success","CID465729","Auto","Shantinagar","Sahakar Nagar",224,135,NULL,NULL,"No",NULL,1997,"UPI",10,"4.0","4.3"
"2024-07-07 16:57:00","16:57:00","CNR6947093690","Success","CID803175","Prime SUV","JP Nagar","Magadi Road",91,70,NULL,NULL,"No",NULL,439,"UPI",15,"5.0","4.6"
"2024-07-24 02:24:00","02:24:00","CNR3717431082","Success","CID144787","Prime Sedan","Magadi Road","Vijayanagar",231,105,NULL,NULL,"No",NULL,1989,"UPI",10,"3.7","3.9"
"2024-07-12 22:18:00","22:18:00","CNR7546954350","Success","CID157191","Prime Sedan","Marathahalli","Chamarajpet",84,30,NULL,NULL,"No",NULL,494,"UPI",15,"4.2","4.0"
"2024-07-01 01:27:00","01:27:00","CNR7162209765","Success","CID101544","Prime Plus","Frazer Town","Hebbal",161,25,NULL,NULL,"No",NULL,240,"UPI",42,"3.7","4.4"
"2024-07-08 01:13:00","01:13:00","CNR5648143504","Success","CID103348","Mini","Ramamurthy Nagar","Peenya",196,120,NULL,NULL,"No",NULL,466,"UPI",33,"3.4","3.4"
"2024-07-02 19:17:00","19:17:00","CNR7546460644","Success","CID983643","Prime SUV","Yeshwanthpur","Majestic",105,80,NULL,NULL,"No",NULL,474,"UPI",27,"3.0","4.3"
"2024-07-27 06:15:00","06:15:00","CNR5894031971","Success","CID887772","Prime Plus","Devanahalli","Yeshwanthpur",98,130,NULL,NULL,"No",NULL,860,"UPI",33,"4.3","3.2"
"2024-07-19 01:02:00","01:02:00","CNR7389837544","Success","CID641732","Auto","Kengeri","Majestic",35,115,NULL,NULL,"No",NULL,759,"UPI",6,"3.3","3.2"
"2024-07-06 16:03:00","16:03:00","CNR2162091754","Success","CID788775","Mini","Magadi Road","BTM Layout",84,65,NULL,NULL,"No",NULL,492,"UPI",48,"4.1","4.7"
"2024-07-09 23:10:00","23:10:00","CNR1823340719","Success","CID500946","Auto","Indiranagar","Kammanahalli",301,110,NULL,NULL,"No",NULL,118,"UPI",4,"4.0","4.1"
"2024-07-10 22:49:00","22:49:00","CNR3224413667","Success","CID758449","Auto","Sahakar Nagar","Marathahalli",42,115,NULL,NULL,"No",NULL,484,"UPI",10,"3.6","3.7"
"2024-07-04 18:02:00","18:02:00","CNR1662872056","Success","CID807730","Prime SUV","Sarjapur Road","Hebbal",56,60,NULL,NULL,"No",NULL,265,"UPI",38,"4.3","3.1"
"2024-07-13 12:45:00","12:45:00","CNR1712617455","Success","CID621187","Prime Sedan","Hebbal","Vijayanagar",91,90,NULL,NULL,"No",NULL,2014,"UPI",14,"4.6","3.5"
"2024-07-10 17:13:00","17:13:00","CNR6380779912","Success","CID106014","Prime SUV","Koramangala","Electronic City",77,110,NULL,NULL,"No",NULL,2831,"UPI",47,"4.6","4.8"
"2024-07-30 04:39:00","04:39:00","CNR7353679246","Success","CID262588","Prime Sedan","MG Road","Tumkur Road",266,100,NULL,NULL,"No",NULL,121,"UPI",31,"3.9","4.2"
"2024-07-03 11:30:00","11:30:00","CNR5750959004","Success","CID794165","Prime SUV","HSR Layout","BTM Layout",42,95,NULL,NULL,"No",NULL,684,"UPI",26,"5.0","4.0"
"2024-07-08 23:29:00","23:29:00","CNR3159364886","Success","CID774645","Bike","MG Road","Richmond Town",245,55,NULL,NULL,"Yes","Other Issue",807,"UPI",3,"4.3","3.4"
"2024-07-02 02:21:00","02:21:00","CNR7300374393","Success","CID785764","Prime Plus","Jayanagar","Malleshwaram",238,80,NULL,NULL,"No",NULL,832,"UPI",36,"4.1","4.6"
"2024-07-15 13:21:00","13:21:00","CNR5205634299","Success","CID141631","Auto","Langford Town","Sarjapur Road",77,115,NULL,NULL,"No",NULL,330,"UPI",19,"4.4","4.5"
"2024-07-10 06:31:00","06:31:00","CNR2080883589","Success","CID942571","Prime SUV","Magadi Road","Nagarbhavi",175,35,NULL,NULL,"No",NULL,132,"UPI",35,"3.5","3.7"
"2024-07-28 14:17:00","14:17:00","CNR5418361098","Success","CID871466","Bike","Shantinagar","Devanahalli",112,80,NULL,NULL,"Yes","Customer Demand",309,"UPI",21,"3.4","4.4"
"2024-07-28 07:43:00","07:43:00","CNR7849718347","Success","CID331377","Bike","BTM Layout","Sarjapur Road",63,90,NULL,NULL,"No",NULL,161,"UPI",29,"4.7","4.7"
"2024-07-02 11:50:00","11:50:00","CNR6073374236","Success","CID278418","Prime Sedan","Bannerghatta Road","Kengeri",63,145,NULL,NULL,"No",NULL,558,"UPI",2,"4.4","3.3"
