"booking_id","incomplete_rides_reason"
"CNR5795913260","Vehicle Breakdown"
"CNR6130077964","Customer Demand"
"CNR6653024963","Customer Demand"
"CNR7979651287","Vehicle Breakdown"
"CNR4601060314","Customer Demand"
"CNR7886519963","Customer Demand"
"CNR6570028169","Customer Demand"
"CNR7534004372","Customer Demand"
"CNR9347622506","Customer Demand"
"CNR3735906003","Vehicle Breakdown"
"CNR5043085161","Customer Demand"
"CNR1032042136","Other Issue"
"CNR5918713298","Vehicle Breakdown"
"CNR6845246002","Customer Demand"
"CNR1500848737","Vehicle Breakdown"
"CNR2040396584","Other Issue"
"CNR1425040810","Vehicle Breakdown"
"CNR2625700651","Other Issue"
"CNR1083962003","Other Issue"
"CNR4896582891","Customer Demand"
"CNR3011993746","Vehicle Breakdown"
"CNR2177878138","Customer Demand"
"CNR5359986780","Vehicle Breakdown"
"CNR4619435573","Other Issue"
"CNR8622160941","Customer Demand"
"CNR6929883922","Customer Demand"
"CNR5456631039","Vehicle Breakdown"
"CNR3567517284","Customer Demand"
"CNR2068772912","Other Issue"
"CNR4290300854","Vehicle Breakdown"
"CNR5685290045","Vehicle Breakdown"
"CNR4297688380","Customer Demand"
"CNR9311894393","Other Issue"
"CNR5288144098","Other Issue"
"CNR9719687377","Vehicle Breakdown"
"CNR4090234203","Customer Demand"
"CNR7531259619","Other Issue"
"CNR2031865513","Customer Demand"
"CNR6173813275","Vehicle Breakdown"
"CNR7805943498","Customer Demand"
"CNR8429595743","Vehicle Breakdown"
"CNR4812710456","Customer Demand"
"CNR9891114653","Customer Demand"
"CNR5215361105","Customer Demand"
"CNR8389278717","Customer Demand"
"CNR8873879224","Vehicle Breakdown"
"CNR2736476318","Customer Demand"
"CNR1799278021","Vehicle Breakdown"
"CNR4430732682","Other Issue"
"CNR5139822284","Vehicle Breakdown"
"CNR2299939281","Vehicle Breakdown"
"CNR4639925162","Vehicle Breakdown"
"CNR1407977423","Vehicle Breakdown"
"CNR9349945730","Vehicle Breakdown"
"CNR6642358531","Vehicle Breakdown"
"CNR9982529356","Other Issue"
"CNR9225768642","Vehicle Breakdown"
"CNR9983640671","Customer Demand"
"CNR1832526003","Customer Demand"
"CNR1989955636","Vehicle Breakdown"
"CNR8391937650","Customer Demand"
"CNR2902245064","Other Issue"
"CNR6188511725","Customer Demand"
"CNR4430226400","Customer Demand"
"CNR2377708967","Customer Demand"
"CNR1669352709","Customer Demand"
"CNR3835504487","Vehicle Breakdown"
"CNR5784412657","Customer Demand"
"CNR7429582422","Vehicle Breakdown"
"CNR1383654045","Vehicle Breakdown"
"CNR3792346666","Other Issue"
"CNR1386883585","Other Issue"
"CNR5302791764","Vehicle Breakdown"
"CNR8544932608","Other Issue"
"CNR5101563449","Customer Demand"
"CNR5926072323","Vehicle Breakdown"
"CNR5376533313","Other Issue"
"CNR1970409108","Customer Demand"
"CNR2224508146","Vehicle Breakdown"
"CNR3246195464","Vehicle Breakdown"
"CNR1586576563","Customer Demand"
"CNR3474493405","Customer Demand"
"CNR8214495296","Other Issue"
"CNR4204826762","Vehicle Breakdown"
"CNR1673356682","Vehicle Breakdown"
"CNR7093973516","Customer Demand"
"CNR6951911178","Other Issue"
"CNR4192712462","Vehicle Breakdown"
"CNR4180528023","Vehicle Breakdown"
"CNR5419024045","Customer Demand"
"CNR6804732167","Customer Demand"
"CNR3267693552","Vehicle Breakdown"
"CNR8315777329","Vehicle Breakdown"
"CNR4852668578","Customer Demand"
"CNR7415662668","Other Issue"
"CNR1851939390","Vehicle Breakdown"
"CNR3302032460","Vehicle Breakdown"
"CNR5915677702","Vehicle Breakdown"
"CNR5912142999","Other Issue"
"CNR6136013455","Vehicle Breakdown"
"CNR1251233544","Vehicle Breakdown"
"CNR1885077356","Vehicle Breakdown"
"CNR9598671657","Customer Demand"
"CNR4935145224","Customer Demand"
"CNR2833540065","Vehicle Breakdown"
"CNR3128500287","Other Issue"
"CNR2047481197","Vehicle Breakdown"
"CNR1855784850","Customer Demand"
"CNR4624035473","Vehicle Breakdown"
"CNR6753563147","Customer Demand"
"CNR8515075020","Vehicle Breakdown"
"CNR5110200417","Customer Demand"
"CNR3190829440","Vehicle Breakdown"
"CNR1713013145","Vehicle Breakdown"
"CNR9427584082","Customer Demand"
"CNR2784616636","Customer Demand"
"CNR4313495886","Customer Demand"
"CNR6908649688","Other Issue"
"CNR3727108393","Customer Demand"
"CNR5248235330","Vehicle Breakdown"
"CNR7255202079","Other Issue"
"CNR2270803917","Customer Demand"
"CNR5642212947","Other Issue"
"CNR8965186141","Customer Demand"
"CNR6550910571","Other Issue"
"CNR3760398735","Vehicle Breakdown"
"CNR6343315357","Vehicle Breakdown"
"CNR5291747310","Vehicle Breakdown"
"CNR1751890538","Customer Demand"
"CNR2465183817","Customer Demand"
"CNR8570549277","Vehicle Breakdown"
"CNR4976507849","Other Issue"
"CNR4216766318","Customer Demand"
"CNR4942616479","Vehicle Breakdown"
"CNR5630215099","Vehicle Breakdown"
"CNR5428960020","Customer Demand"
"CNR5033869897","Vehicle Breakdown"
"CNR7851727462","Other Issue"
"CNR2160082713","Customer Demand"
"CNR2216874085","Customer Demand"
"CNR2671367282","Vehicle Breakdown"
"CNR7535907425","Vehicle Breakdown"
"CNR3081397352","Other Issue"
"CNR8116166169","Customer Demand"
"CNR3641017526","Vehicle Breakdown"
"CNR2921056401","Other Issue"
"CNR2626122338","Vehicle Breakdown"
"CNR2766024119","Vehicle Breakdown"
"CNR3170657132","Vehicle Breakdown"
"CNR5888769494","Customer Demand"
"CNR9692130627","Vehicle Breakdown"
"CNR4517109558","Vehicle Breakdown"
"CNR3070801373","Other Issue"
"CNR2458645782","Vehicle Breakdown"
"CNR7004726840","Vehicle Breakdown"
"CNR7845187396","Other Issue"
"CNR9682015604","Other Issue"
"CNR9035428084","Vehicle Breakdown"
"CNR8748902282","Vehicle Breakdown"
"CNR6667678981","Customer Demand"
"CNR8541355922","Other Issue"
"CNR9958629828","Customer Demand"
"CNR6495872807","Customer Demand"
"CNR6160588931","Vehicle Breakdown"
"CNR3844519088","Vehicle Breakdown"
"CNR7298874302","Customer Demand"
"CNR9605802658","Vehicle Breakdown"
"CNR8309124587","Customer Demand"
"CNR9472472242","Customer Demand"
"CNR6655363352","Vehicle Breakdown"
"CNR5525583060","Vehicle Breakdown"
"CNR1519811889","Customer Demand"
"CNR1450261075","Customer Demand"
"CNR1058773900","Customer Demand"
"CNR2358013720","Vehicle Breakdown"
"CNR6655386446","Customer Demand"
"CNR5119264019","Other Issue"
"CNR7195471960","Other Issue"
"CNR4218799634","Customer Demand"
"CNR9775554377","Vehicle Breakdown"
"CNR5522736440","Vehicle Breakdown"
"CNR5449759897","Other Issue"
"CNR6613513066","Vehicle Breakdown"
"CNR2282615050","Customer Demand"
"CNR7387803361","Other Issue"
"CNR1633156548","Customer Demand"
"CNR2936126727","Customer Demand"
"CNR4291110990","Customer Demand"
"CNR7199986575","Customer Demand"
"CNR9294967816","Other Issue"
"CNR2163110082","Customer Demand"
"CNR3804500218","Customer Demand"
"CNR7460588858","Vehicle Breakdown"
"CNR3409094869","Vehicle Breakdown"
"CNR6011861795","Customer Demand"
"CNR7592820367","Customer Demand"
"CNR8026261135","Customer Demand"
"CNR6806950093","Customer Demand"
"CNR4186652518","Customer Demand"
"CNR2826980946","Customer Demand"
"CNR8016088879","Other Issue"
"CNR6461965233","Vehicle Breakdown"
"CNR3997292633","Customer Demand"
"CNR5228633478","Vehicle Breakdown"
"CNR4136055060","Vehicle Breakdown"
"CNR5852774403","Other Issue"
"CNR7089000232","Customer Demand"
"CNR5736603986","Other Issue"
"CNR6119547810","Other Issue"
"CNR8847529568","Customer Demand"
"CNR1226938355","Customer Demand"
"CNR3463149770","Customer Demand"
"CNR2369772141","Vehicle Breakdown"
"CNR9516617960","Vehicle Breakdown"
"CNR9325725327","Vehicle Breakdown"
"CNR1237675377","Customer Demand"
"CNR3889627681","Customer Demand"
"CNR6064334433","Customer Demand"
"CNR5047838639","Customer Demand"
"CNR5003711225","Customer Demand"
"CNR5854711141","Vehicle Breakdown"
"CNR5707014076","Vehicle Breakdown"
"CNR5723468806","Customer Demand"
"CNR1709633992","Vehicle Breakdown"
"CNR9159413960","Vehicle Breakdown"
"CNR8341132237","Customer Demand"
"CNR2320847320","Vehicle Breakdown"
"CNR6203795988","Other Issue"
"CNR9307501110","Customer Demand"
"CNR5227987266","Customer Demand"
"CNR9241891925","Vehicle Breakdown"
"CNR9264809806","Customer Demand"
"CNR9530049787","Vehicle Breakdown"
"CNR3062418693","Other Issue"
"CNR7468794612","Customer Demand"
"CNR7475791608","Vehicle Breakdown"
"CNR7446954103","Customer Demand"
"CNR4472978361","Other Issue"
"CNR8101743774","Other Issue"
"CNR8339207555","Vehicle Breakdown"
"CNR3824821005","Vehicle Breakdown"
"CNR3552493378","Vehicle Breakdown"
"CNR8365322980","Customer Demand"
"CNR5187317614","Customer Demand"
"CNR3636678921","Vehicle Breakdown"
"CNR1522467478","Vehicle Breakdown"
"CNR7101737879","Vehicle Breakdown"
"CNR8224353980","Other Issue"
"CNR8795230264","Other Issue"
"CNR2825175750","Other Issue"
"CNR2691865812","Customer Demand"
"CNR6597275342","Customer Demand"
"CNR7949065810","Vehicle Breakdown"
"CNR8550777329","Customer Demand"
"CNR2851248753","Customer Demand"
"CNR5010717406","Other Issue"
"CNR6055007421","Customer Demand"
"CNR3474112683","Other Issue"
"CNR2960553523","Vehicle Breakdown"
"CNR3699554932","Vehicle Breakdown"
"CNR5129247948","Customer Demand"
"CNR6039857523","Other Issue"
"CNR5761400173","Vehicle Breakdown"
"CNR9223314265","Customer Demand"
"CNR6963639117","Vehicle Breakdown"
"CNR5887088629","Vehicle Breakdown"
"CNR4608904188","Other Issue"
"CNR4238218717","Vehicle Breakdown"
"CNR5936640115","Customer Demand"
"CNR7501723174","Other Issue"
"CNR5795978012","Vehicle Breakdown"
"CNR5432893472","Customer Demand"
"CNR4579523747","Vehicle Breakdown"
"CNR9370826793","Other Issue"
"CNR3599362245","Customer Demand"
"CNR2529425371","Vehicle Breakdown"
"CNR5327395957","Customer Demand"
"CNR5686942341","Customer Demand"
"CNR8738132219","Other Issue"
"CNR9514885008","Vehicle Breakdown"
"CNR3115687244","Vehicle Breakdown"
"CNR8544921689","Vehicle Breakdown"
"CNR7633498756","Vehicle Breakdown"
"CNR7606539545","Vehicle Breakdown"
"CNR8836305488","Vehicle Breakdown"
"CNR3743243285","Vehicle Breakdown"
"CNR5343606508","Vehicle Breakdown"
"CNR7301766406","Customer Demand"
"CNR2176515764","Vehicle Breakdown"
"CNR2960561902","Customer Demand"
"CNR5207088399","Other Issue"
"CNR7281340284","Vehicle Breakdown"
"CNR8426178298","Vehicle Breakdown"
"CNR8501702986","Customer Demand"
"CNR7461057679","Vehicle Breakdown"
"CNR5106911148","Vehicle Breakdown"
"CNR4897007259","Customer Demand"
"CNR8149112237","Customer Demand"
"CNR1548438340","Customer Demand"
"CNR4614913277","Customer Demand"
"CNR2852638138","Other Issue"
"CNR9317014952","Vehicle Breakdown"
"CNR5155496195","Other Issue"
"CNR5863705518","Customer Demand"
"CNR1440146445","Vehicle Breakdown"
"CNR8184089931","Other Issue"
"CNR7625401437","Vehicle Breakdown"
"CNR3146854822","Vehicle Breakdown"
"CNR9033536462","Customer Demand"
"CNR4334509493","Customer Demand"
"CNR3861547603","Vehicle Breakdown"
"CNR8443826810","Customer Demand"
"CNR4581931573","Vehicle Breakdown"
"CNR6928319743","Vehicle Breakdown"
"CNR5709627119","Other Issue"
"CNR3221540043","Customer Demand"
"CNR8616716070","Vehicle Breakdown"
"CNR9745745211","Other Issue"
"CNR1236066367","Customer Demand"
"CNR9398588840","Other Issue"
"CNR2265555894","Other Issue"
"CNR1777467554","Customer Demand"
"CNR4656878674","Customer Demand"
"CNR5768897164","Customer Demand"
"CNR3385825789","Customer Demand"
"CNR6612792554","Customer Demand"
"CNR9024225881","Customer Demand"
"CNR5361716728","Customer Demand"
"CNR6015567009","Customer Demand"
"CNR9710832298","Customer Demand"
"CNR8956539638","Other Issue"
"CNR1897030220","Customer Demand"
"CNR1488952884","Customer Demand"
"CNR3959564071","Other Issue"
"CNR3687362287","Other Issue"
"CNR5954545743","Vehicle Breakdown"
"CNR3821183106","Customer Demand"
"CNR7970709725","Other Issue"
"CNR2599312172","Other Issue"
"CNR8259736633","Other Issue"
"CNR6144329991","Customer Demand"
"CNR3399032544","Customer Demand"
"CNR4567533374","Customer Demand"
"CNR2680498076","Other Issue"
"CNR7041432751","Customer Demand"
"CNR3848388881","Customer Demand"
"CNR8753455569","Customer Demand"
"CNR6759832671","Other Issue"
"CNR5926239023","Vehicle Breakdown"
"CNR5959444929","Vehicle Breakdown"
"CNR3076342495","Customer Demand"
"CNR5545428560","Other Issue"
"CNR9289411644","Customer Demand"
"CNR4464803356","Customer Demand"
"CNR4022792019","Vehicle Breakdown"
"CNR4744955798","Vehicle Breakdown"
"CNR3827082495","Customer Demand"
"CNR2198943698","Customer Demand"
"CNR1722042753","Customer Demand"
"CNR1379923615","Vehicle Breakdown"
"CNR8084476903","Other Issue"
"CNR7443373760","Other Issue"
"CNR6668005494","Other Issue"
"CNR8670641191","Customer Demand"
"CNR7793611764","Vehicle Breakdown"
"CNR9182209694","Vehicle Breakdown"
"CNR7454015131","Vehicle Breakdown"
"CNR8472290350","Customer Demand"
"CNR7005342326","Customer Demand"
"CNR6134018078","Customer Demand"
"CNR2722957847","Vehicle Breakdown"
"CNR6274735814","Other Issue"
"CNR7357516948","Vehicle Breakdown"
"CNR9581624682","Vehicle Breakdown"
"CNR9390509466","Vehicle Breakdown"
"CNR7894674087","Vehicle Breakdown"
"CNR4947493002","Customer Demand"
"CNR3719590459","Customer Demand"
"CNR5175860990","Vehicle Breakdown"
"CNR8999927859","Vehicle Breakdown"
"CNR9015196209","Customer Demand"
"CNR8080829304","Customer Demand"
"CNR7843384393","Vehicle Breakdown"
"CNR7789929770","Vehicle Breakdown"
"CNR4817972979","Other Issue"
"CNR1068770255","Customer Demand"
"CNR3778877289","Customer Demand"
"CNR8672725050","Vehicle Breakdown"
"CNR2623990618","Vehicle Breakdown"
"CNR8682640605","Customer Demand"
"CNR1115745487","Vehicle Breakdown"
"CNR1962574705","Vehicle Breakdown"
"CNR9323981278","Vehicle Breakdown"
"CNR9851163009","Customer Demand"
"CNR6098548550","Other Issue"
"CNR1491167900","Customer Demand"
"CNR1507147827","Vehicle Breakdown"
"CNR6226816577","Vehicle Breakdown"
"CNR4925098831","Vehicle Breakdown"
"CNR5853277129","Vehicle Breakdown"
"CNR5603244009","Vehicle Breakdown"
"CNR8716704030","Customer Demand"
"CNR1706442400","Customer Demand"
"CNR9360729696","Other Issue"
"CNR2037863831","Other Issue"
"CNR9458524942","Customer Demand"
"CNR3946841728","Vehicle Breakdown"
"CNR4909412078","Vehicle Breakdown"
"CNR7599454485","Vehicle Breakdown"
"CNR5485721652","Customer Demand"
"CNR8603898311","Customer Demand"
"CNR3848713803","Vehicle Breakdown"
"CNR7484579424","Other Issue"
"CNR9506081355","Other Issue"
"CNR8562144818","Other Issue"
"CNR9520768475","Vehicle Breakdown"
"CNR2233787409","Vehicle Breakdown"
"CNR9216807264","Customer Demand"
"CNR6407922266","Other Issue"
"CNR7300896565","Vehicle Breakdown"
"CNR9706478561","Vehicle Breakdown"
"CNR6417423567","Vehicle Breakdown"
"CNR2401720633","Customer Demand"
"CNR9588146615","Other Issue"
"CNR5188723776","Customer Demand"
"CNR1062914262","Vehicle Breakdown"
"CNR8874781084","Vehicle Breakdown"
"CNR7754077621","Customer Demand"
"CNR3202273335","Customer Demand"
"CNR1811295598","Other Issue"
"CNR8221357443","Customer Demand"
"CNR3537140495","Vehicle Breakdown"
"CNR3018535760","Vehicle Breakdown"
"CNR2988966473","Vehicle Breakdown"
"CNR3246171541","Vehicle Breakdown"
"CNR2107827240","Customer Demand"
"CNR4318709000","Vehicle Breakdown"
"CNR2468843986","Other Issue"
"CNR3366073918","Customer Demand"
"CNR8754379508","Customer Demand"
"CNR4343308621","Customer Demand"
"CNR7901035948","Customer Demand"
"CNR7805179774","Vehicle Breakdown"
"CNR2210230804","Vehicle Breakdown"
"CNR7801350085","Vehicle Breakdown"
"CNR3401406216","Customer Demand"
"CNR9615492586","Other Issue"
"CNR8805427793","Other Issue"
"CNR7935820188","Vehicle Breakdown"
"CNR8519367503","Vehicle Breakdown"
"CNR8033011416","Vehicle Breakdown"
"CNR9172723000","Customer Demand"
"CNR8404847613","Vehicle Breakdown"
"CNR6756638678","Other Issue"
"CNR2704541276","Customer Demand"
"CNR5765498622","Vehicle Breakdown"
"CNR5795921958","Other Issue"
"CNR1528702484","Vehicle Breakdown"
"CNR4631868040","Customer Demand"
"CNR2052322447","Customer Demand"
"CNR8515867046","Vehicle Breakdown"
"CNR5236676007","Customer Demand"
"CNR9479914169","Other Issue"
"CNR2767540469","Vehicle Breakdown"
"CNR1301390953","Customer Demand"
"CNR4540039677","Customer Demand"
"CNR4848080719","Vehicle Breakdown"
"CNR1756202973","Customer Demand"
"CNR3897158541","Vehicle Breakdown"
"CNR8173093858","Vehicle Breakdown"
"CNR6582863139","Other Issue"
"CNR9689269713","Customer Demand"
"CNR4830105460","Other Issue"
"CNR9019624432","Vehicle Breakdown"
"CNR1996987939","Other Issue"
"CNR7403396147","Vehicle Breakdown"
"CNR2576283649","Other Issue"
"CNR6297105290","Customer Demand"
"CNR8389545464","Other Issue"
"CNR2555505498","Customer Demand"
"CNR2207620131","Customer Demand"
"CNR7030244517","Vehicle Breakdown"
"CNR1418336795","Vehicle Breakdown"
"CNR5565660425","Customer Demand"
"CNR6010388803","Customer Demand"
"CNR5031184707","Vehicle Breakdown"
"CNR2492025289","Vehicle Breakdown"
"CNR1567518194","Vehicle Breakdown"
"CNR9788164276","Customer Demand"
"CNR4444176670","Customer Demand"
"CNR5055706653","Vehicle Breakdown"
"CNR3551043900","Customer Demand"
"CNR4671743105","Customer Demand"
"CNR2044410614","Customer Demand"
"CNR2151556118","Vehicle Breakdown"
"CNR3763649224","Customer Demand"
"CNR7583765741","Other Issue"
"CNR2277665548","Vehicle Breakdown"
"CNR9192457902","Customer Demand"
"CNR1901281544","Other Issue"
"CNR6890949051","Other Issue"
"CNR1859759413","Vehicle Breakdown"
"CNR3614948905","Customer Demand"
"CNR7855399952","Vehicle Breakdown"
"CNR8044553213","Vehicle Breakdown"
"CNR9412170344","Vehicle Breakdown"
"CNR9486759464","Vehicle Breakdown"
"CNR2842900438","Vehicle Breakdown"
"CNR5641775382","Vehicle Breakdown"
"CNR3626314672","Vehicle Breakdown"
"CNR4396930567","Customer Demand"
"CNR2508131489","Vehicle Breakdown"
"CNR7812780965","Customer Demand"
"CNR7242388218","Vehicle Breakdown"
"CNR4754193273","Vehicle Breakdown"
"CNR8307563104","Vehicle Breakdown"
"CNR1646472249","Customer Demand"
"CNR1325389433","Other Issue"
"CNR2911068035","Vehicle Breakdown"
"CNR2025147840","Vehicle Breakdown"
"CNR7051442387","Customer Demand"
"CNR8676563768","Vehicle Breakdown"
"CNR8209254469","Vehicle Breakdown"
"CNR4561573709","Customer Demand"
"CNR7842835683","Other Issue"
"CNR2785832237","Customer Demand"
"CNR4656026637","Customer Demand"
"CNR1401711036","Vehicle Breakdown"
"CNR9829493793","Vehicle Breakdown"
"CNR8067529149","Customer Demand"
"CNR3439174461","Other Issue"
"CNR9566453505","Other Issue"
"CNR6028352539","Customer Demand"
"CNR7327639463","Other Issue"
"CNR6749462201","Vehicle Breakdown"
"CNR2191373107","Customer Demand"
"CNR2003089084","Customer Demand"
"CNR7419907982","Vehicle Breakdown"
"CNR2480632567","Vehicle Breakdown"
"CNR6330605939","Other Issue"
"CNR6014298819","Other Issue"
"CNR2269688513","Other Issue"
"CNR9662024541","Vehicle Breakdown"
"CNR9050215599","Customer Demand"
"CNR3883727476","Vehicle Breakdown"
"CNR9000115619","Other Issue"
"CNR1427520416","Vehicle Breakdown"
"CNR2590290196","Other Issue"
"CNR8085504764","Vehicle Breakdown"
"CNR8751318563","Customer Demand"
"CNR6047987256","Other Issue"
"CNR9117260232","Customer Demand"
"CNR9713087549","Customer Demand"
"CNR6475750714","Vehicle Breakdown"
"CNR6316759193","Vehicle Breakdown"
"CNR5301882920","Customer Demand"
"CNR5982409830","Vehicle Breakdown"
"CNR4739392160","Customer Demand"
"CNR7742215688","Customer Demand"
"CNR3744280843","Other Issue"
"CNR5184825873","Vehicle Breakdown"
"CNR2240053521","Customer Demand"
"CNR4568404965","Customer Demand"
"CNR1492284449","Customer Demand"
"CNR7326681632","Vehicle Breakdown"
"CNR5086641174","Customer Demand"
"CNR3218098795","Vehicle Breakdown"
"CNR8926622234","Other Issue"
"CNR8731384259","Other Issue"
"CNR3823273822","Vehicle Breakdown"
"CNR7252828181","Vehicle Breakdown"
"CNR7181831766","Vehicle Breakdown"
"CNR9256394623","Customer Demand"
"CNR4451724893","Vehicle Breakdown"
"CNR9668618133","Vehicle Breakdown"
"CNR1453511738","Customer Demand"
"CNR3236921573","Customer Demand"
"CNR2367555113","Other Issue"
"CNR1311075373","Vehicle Breakdown"
"CNR9502562888","Customer Demand"
"CNR1198261032","Customer Demand"
"CNR1626364367","Customer Demand"
"CNR7712834772","Vehicle Breakdown"
"CNR5958722373","Customer Demand"
"CNR1123672670","Vehicle Breakdown"
"CNR6240969838","Vehicle Breakdown"
"CNR5410025666","Customer Demand"
"CNR6230656681","Other Issue"
"CNR9727810940","Vehicle Breakdown"
"CNR1085894521","Customer Demand"
"CNR1160192807","Vehicle Breakdown"
"CNR4052210231","Vehicle Breakdown"
"CNR3749542615","Customer Demand"
"CNR4247191565","Customer Demand"
"CNR9037782119","Other Issue"
"CNR6070737409","Vehicle Breakdown"
"CNR7308085085","Customer Demand"
"CNR3111933785","Customer Demand"
"CNR2592119652","Other Issue"
"CNR7520830903","Vehicle Breakdown"
"CNR6298531983","Customer Demand"
"CNR7662139006","Other Issue"
"CNR1704849981","Vehicle Breakdown"
"CNR9991801074","Customer Demand"
"CNR4994018446","Vehicle Breakdown"
"CNR4769575894","Vehicle Breakdown"
"CNR4919032591","Customer Demand"
"CNR5136827531","Customer Demand"
"CNR8808462266","Vehicle Breakdown"
"CNR7561809658","Customer Demand"
"CNR1653200421","Other Issue"
"CNR9845772708","Vehicle Breakdown"
"CNR5635118913","Customer Demand"
"CNR6165851721","Vehicle Breakdown"
"CNR7817275103","Vehicle Breakdown"
"CNR8840865145","Customer Demand"
"CNR4208661641","Customer Demand"
"CNR8974919996","Customer Demand"
"CNR5070357989","Customer Demand"
"CNR8002701138","Customer Demand"
"CNR6778575161","Customer Demand"
"CNR8804403764","Vehicle Breakdown"
"CNR8069103357","Customer Demand"
"CNR2603074523","Vehicle Breakdown"
"CNR4233819059","Other Issue"
"CNR6035038695","Vehicle Breakdown"
"CNR9697244136","Customer Demand"
"CNR8142951376","Vehicle Breakdown"
"CNR3059028373","Other Issue"
"CNR6105302624","Other Issue"
"CNR1401357287","Customer Demand"
"CNR3020795872","Customer Demand"
"CNR2909695438","Vehicle Breakdown"
"CNR3455917704","Vehicle Breakdown"
"CNR2897686202","Vehicle Breakdown"
"CNR5702049694","Vehicle Breakdown"
"CNR3103393442","Vehicle Breakdown"
"CNR8675753016","Customer Demand"
"CNR8739994676","Vehicle Breakdown"
"CNR4535277620","Customer Demand"
"CNR5934108059","Other Issue"
"CNR2642850521","Vehicle Breakdown"
"CNR7454741059","Customer Demand"
"CNR9221981909","Other Issue"
"CNR6608142647","Customer Demand"
"CNR1232342923","Customer Demand"
"CNR2560262993","Customer Demand"
"CNR2380594025","Customer Demand"
"CNR9930856506","Other Issue"
"CNR7560630314","Other Issue"
"CNR2773374044","Vehicle Breakdown"
"CNR3532319156","Customer Demand"
"CNR3982014198","Customer Demand"
"CNR9481416536","Customer Demand"
"CNR2178310030","Customer Demand"
"CNR6195369448","Vehicle Breakdown"
"CNR7661927715","Vehicle Breakdown"
"CNR8492518802","Customer Demand"
"CNR1542644144","Vehicle Breakdown"
"CNR4348950417","Other Issue"
"CNR8099586131","Vehicle Breakdown"
"CNR8399390816","Customer Demand"
"CNR8231195993","Vehicle Breakdown"
"CNR8921402223","Vehicle Breakdown"
"CNR6450597418","Vehicle Breakdown"
"CNR8687319131","Other Issue"
"CNR9445279902","Customer Demand"
"CNR8530064450","Other Issue"
"CNR8331946236","Customer Demand"
"CNR1905819444","Vehicle Breakdown"
"CNR7355450509","Vehicle Breakdown"
"CNR7617944547","Customer Demand"
"CNR5224713022","Customer Demand"
"CNR3862239414","Other Issue"
"CNR4340911652","Customer Demand"
"CNR7871799736","Customer Demand"
"CNR7845845455","Customer Demand"
"CNR2467948706","Other Issue"
"CNR4819779694","Vehicle Breakdown"
"CNR8549527882","Vehicle Breakdown"
"CNR2283678695","Other Issue"
"CNR2744174290","Vehicle Breakdown"
"CNR1592022912","Vehicle Breakdown"
"CNR8897975651","Vehicle Breakdown"
"CNR4987317598","Customer Demand"
"CNR7196079553","Vehicle Breakdown"
"CNR1696012724","Other Issue"
"CNR2790825697","Vehicle Breakdown"
"CNR1269754307","Vehicle Breakdown"
"CNR6313149445","Vehicle Breakdown"
"CNR3574795003","Vehicle Breakdown"
"CNR8355642998","Vehicle Breakdown"
"CNR8044265021","Customer Demand"
"CNR2695351460","Vehicle Breakdown"
"CNR3790458525","Customer Demand"
"CNR7960139881","Customer Demand"
"CNR9361242671","Customer Demand"
"CNR7538217935","Customer Demand"
"CNR9567663311","Vehicle Breakdown"
"CNR9038608088","Vehicle Breakdown"
"CNR8302558652","Vehicle Breakdown"
"CNR5605289955","Vehicle Breakdown"
"CNR9299098971","Customer Demand"
"CNR6817531401","Vehicle Breakdown"
"CNR6147067015","Vehicle Breakdown"
"CNR7213397559","Vehicle Breakdown"
"CNR7271864750","Vehicle Breakdown"
"CNR6118150995","Other Issue"
"CNR9663928474","Vehicle Breakdown"
"CNR8471016605","Customer Demand"
"CNR5608825241","Customer Demand"
"CNR9150168221","Vehicle Breakdown"
"CNR6060385586","Other Issue"
"CNR7262997381","Vehicle Breakdown"
"CNR5112625062","Other Issue"
"CNR8840855852","Vehicle Breakdown"
"CNR9310745299","Other Issue"
"CNR8593747455","Other Issue"
"CNR5516405311","Other Issue"
"CNR4489811123","Vehicle Breakdown"
"CNR1187989206","Customer Demand"
"CNR8409505226","Customer Demand"
"CNR2759192057","Customer Demand"
"CNR3021467741","Customer Demand"
"CNR8230771000","Customer Demand"
"CNR2259833172","Customer Demand"
"CNR3137973975","Vehicle Breakdown"
"CNR4283516875","Vehicle Breakdown"
"CNR2749998021","Other Issue"
"CNR5269919230","Vehicle Breakdown"
"CNR5907800361","Other Issue"
"CNR3356976817","Other Issue"
"CNR2687344102","Customer Demand"
"CNR1187753320","Vehicle Breakdown"
"CNR3637391242","Customer Demand"
"CNR9253326687","Vehicle Breakdown"
"CNR8012254351","Vehicle Breakdown"
"CNR4598323787","Customer Demand"
"CNR2553804122","Customer Demand"
"CNR5751052954","Vehicle Breakdown"
"CNR2764441732","Customer Demand"
"CNR8003518132","Vehicle Breakdown"
"CNR9821914814","Vehicle Breakdown"
"CNR1951836932","Customer Demand"
"CNR1676177256","Customer Demand"
"CNR6211525700","Other Issue"
"CNR2737983286","Customer Demand"
"CNR8086519701","Vehicle Breakdown"
"CNR9033058005","Other Issue"
"CNR2110318737","Other Issue"
"CNR5792690630","Other Issue"
"CNR4140159521","Vehicle Breakdown"
"CNR8106049715","Customer Demand"
"CNR5572653664","Other Issue"
"CNR9234323855","Vehicle Breakdown"
"CNR3245691559","Vehicle Breakdown"
"CNR4766092948","Vehicle Breakdown"
